OTU_ID	taxonomy	alternative classification and confidence	model_category	approx_size (ref)
0d76b9e67a3b0f5ba797ac8209655505	d__Bacteria; p__Desulfobacterota; c__Desulfuromonadia; o__PB19; f__PB19; g__PB19; s__uncultured_marine			
78bda9c61592c6d7b1b14ca3ea3ffcee	d__Bacteria; p__Marinimicrobia_(SAR406_clade); c__Marinimicrobia_(SAR406_clade); o__Marinimicrobia_(SAR406_clade); f__Marinimicrobia_(SAR406_clade); g__Marinimicrobia_(SAR406_clade); s__metagenome			
4c0c2dedfe849ea95fe0c8c1e757e343	Eukaryota; Archaeplastida		unclassified	
2332372d1f3467469586987e03c5cdfe	d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__Woesearchaeales; g__Woesearchaeales; s__uncultured_euryarchaeote			
921fc4976469f75fdf62e005fbed18c2	d__Bacteria			
d33e1d61cf5ffde47871849430511e9a	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Mitochondria; s__uncultured_bacterium			
a7b57031a111dbe772d6e9d2d361563b	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Alteromonadaceae; g__Aestuariibacter			
7a3c6535441c546f10a5e3d0bbba66a9	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Piscirickettsiales; f__Piscirickettsiaceae; g__Candidatus_Endoecteinascidia; s__uncultured_gamma			
7de03df9dce9e78f571edda6f9607958	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Coxiellales; f__Coxiellaceae; g__Coxiella; s__uncultured_bacterium			
10139a5400a091336deafdb58d391b60	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Mitochondria; s__uncultured_bacterium			
27866c1394035bfb59414d2cb13968e6	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Legionellaceae; g__uncultured; s__uncultured_gamma			
7ce663a3c3391bf072cbf044b0f6b654	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales; f__Phycisphaeraceae; g__FS140-16B-02_marine_group; s__uncultured_bacterium			
a497c4d1979e9fe2dad4bc4612072a94	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Coxiellales; f__Coxiellaceae; g__Coxiella; s__uncultured_gamma			
e4f428d965178d54c75f6b6844d84e35	d__Bacteria; p__Chloroflexi; c__Dehalococcoidia; o__SAR202_clade; f__SAR202_clade; g__SAR202_clade; s__uncultured_bacterium			
dba44c2bf1fc70152e885b34bb2eb181	d__Bacteria			
102c1f59f21618612debae970e2bfe47	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Defluviicoccales; f__uncultured; g__uncultured			
c546aebfed789216e4ced22aaeb09187	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__AEGEAN-169_marine_group; g__AEGEAN-169_marine_group			
4b65fe875a09f2e7474df06b04fbd395	d__Bacteria; p__Proteobacteria			
d159d96a2afed99d0dd640f29332bfd8	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria			
02773b8b6d87da9fb6638892ca525231	d__Bacteria; p__Chloroflexi; c__Dehalococcoidia; o__SAR202_clade; f__SAR202_clade; g__SAR202_clade; s__uncultured_bacterium			
112ec2639df12da1af41526d36b9b0ce	Eukaryota; Archaeplastida; Chlorophyta; Prasino-Clade-V; Pseudoscourfieldiales; Pycnococcaceae; Pseudoscourfieldia; Pseudoscourfieldia_marina		nanoplankton	1.5-5 µm (Tragin 2016)
17402b9c3d5a71f3abcef8a87747bcbd	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Fokiniaceae; g__MD3-55			
bb061a284256b574be217ef4f0e98e07	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__SAR11_clade; f__Clade_II; g__Clade_II			
848d5df6c9c4c9694e8f6c9f6b5d45af	d__Bacteria; p__Bacteroidota; c__Bacteroidia			
96f179ddf9ababdb99181d0de9617f95	d__Bacteria; p__Planctomycetota; c__BD7-11; o__BD7-11; f__BD7-11; g__BD7-11; s__uncultured_bacterium			
2cb2686d0b1d322e7d74dfba50f5161a	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Coxiellales; f__Coxiellaceae; g__Coxiella; s__uncultured_bacterium			
ab39642734ecf57b689dcb5736ed05c4	d__Bacteria; p__Desulfobacterota; c__Desulfuromonadia; o__PB19; f__PB19; g__PB19; s__uncultured_delta			
80b3dc0ceca1743c0b38aa0fd4695c34	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Fokiniaceae; g__MD3-55			
c921d03754261ee11edf7918c6cb6380	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria			
04a1db1de575448fc337e17f5033dd50	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Pseudoalteromonadaceae; g__Pseudoalteromonas			
5506c2c0c9f03a68f025022962dc0443	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria			
ab90bf8cd339c91ff02c109031906de5	d__Bacteria; p__Desulfobacterota; c__Desulfuromonadia; o__PB19; f__PB19; g__PB19			
4f1d89608a8f54c36b3f3a2d6bcb6144	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Crocinitomicaceae; g__Crocinitomix; s__uncultured_bacterium			
cc240aabb11788c4c4ab25f2ce58db59	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Opitutales; f__Puniceicoccaceae; g__MB11C04_marine_group			
05a12fe6840dc6fb37f09de9a7bfc32e	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__AEGEAN-169_marine_group; g__AEGEAN-169_marine_group; s__uncultured_bacterium			
3bb4b2b4f4596785fa317d2aeea5b328	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Mitochondria			
88d21f08c2ea4d9431985d80683b4447	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria			
9d7fc6af31299560ccf31e24e0a78eb8	d__Bacteria; p__Bdellovibrionota; c__Bdellovibrionia; o__Bdellovibrionales; f__Bdellovibrionaceae; g__OM27_clade; s__uncultured_bacterium			
1f8524a5b504fb19ead2545539e768a6	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Saprospiraceae; g__uncultured; s__uncultured_marine			
a4c98e5a49560b3a2919cc960e5903fd	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae			
4cf0ea2fb98baca978f54d4fbab135c7	d__Bacteria; p__Patescibacteria; c__Gracilibacteria; o__Gracilibacteria; f__Gracilibacteria; g__Gracilibacteria; s__uncultured_marine			
f85a0d2dc7095568c2c05f6bb8e22b28	d__Bacteria; p__Bdellovibrionota; c__Oligoflexia; o__Oligoflexales; f__uncultured; g__uncultured			
62b218d739c83e149af2a29a233a312a	d__Archaea; p__Thermoplasmatota; c__Thermoplasmata; o__Marine_Group_II; f__Marine_Group_II; g__Marine_Group_II; s__uncultured_archaeon			
e562da09341cee86d5a05f79e7b4289c	d__Bacteria; p__Marinimicrobia_(SAR406_clade); c__Marinimicrobia_(SAR406_clade); o__Marinimicrobia_(SAR406_clade); f__Marinimicrobia_(SAR406_clade); g__Marinimicrobia_(SAR406_clade); s__metagenome			
a512f773ae65258e06525324762cea27	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Opitutales; f__Puniceicoccaceae; g__Cerasicoccus; s__uncultured_bacterium			
b1b3b5a38a1e48164b4276e0a8bff39a	d__Bacteria; p__Chloroflexi; c__Dehalococcoidia; o__SAR202_clade; f__SAR202_clade; g__SAR202_clade; s__uncultured_bacterium			
aff39572621bcbfd9f18375cd2412055	d__Bacteria; p__Myxococcota; c__Myxococcia; o__Myxococcales; f__Myxococcaceae; g__P3OB-42; s__uncultured_bacterium			
f8dc1e9dbea68aefa2019ee7d8bcf5e1	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__AEGEAN-169_marine_group; g__AEGEAN-169_marine_group; s__uncultured_bacterium			
1d3549a4ff08c394505df54b94acd2fb	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Defluviicoccales; f__uncultured; g__uncultured; s__uncultured_bacterium			
5805a47fc372592e1109c12272031a29	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__EC3; f__EC3; g__EC3; s__uncultured_marine			
be5b252d1ca5ff9902b13f8664580450	d__Bacteria; p__Verrucomicrobiota; c__Chlamydiae; o__Chlamydiales			
db3be5fec030f983e86ce4c465f53892	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Mitochondria; s__uncultured_bacterium			
0e4ab35007b6313c1d186fc89dc39ff7	Eukaryota; Stramenopiles; Ochrophyta; Phaeophyceae; Phaeophyceae_X; Phaeophyceae_XX; Phaeophyceae_XXX; Phaeophyceae_XXX_sp.		brown algae	
db65d20979dc026af35bff90286980de	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__NS9_marine_group; g__NS9_marine_group; s__uncultured_Flavobacteriia			
89d16e4339142dc8705c98a9e2715fbd	d__Bacteria; p__Margulisbacteria; c__Margulisbacteria; o__Margulisbacteria; f__Margulisbacteria; g__Margulisbacteria; s__marine_metagenome			
adce2017a7c0469981b7d8c5c7ba558e	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Mitochondria; s__uncultured_bacterium			
c9dd19054b4f58e2981b0fdfc61c24f0	d__Bacteria; p__SAR324_clade(Marine_group_B); c__SAR324_clade(Marine_group_B); o__SAR324_clade(Marine_group_B); f__SAR324_clade(Marine_group_B); g__SAR324_clade(Marine_group_B); s__uncultured_bacterium			
107055add2a958859c17ed60da3efcb3	d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Pirellulales; f__Pirellulaceae			
b58a6486dbff1b983fa6120f897e4a63	d__Bacteria			
9befa856f342974f8ab4f94fb3ecd8a2	d__Bacteria; p__Planctomycetota			
edbc7373c10b6fc141d04f1fbc1b5da8	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Crocinitomicaceae; g__Crocinitomix; s__uncultured_Crocinitomix			
b04daa7b437a7e463773980e6922c05b	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Coxiellales; f__Coxiellaceae; g__Coxiella; s__uncultured_bacterium			
de06cf5c88944f832dddaaa118eb0b11	d__Bacteria; p__Bdellovibrionota; c__Bdellovibrionia; o__Bacteriovoracales; f__Bacteriovoracaceae; g__uncultured; s__uncultured_marine			
169af2a09b107672fdcb3197a6eaeab5	d__Bacteria; p__Myxococcota; c__Polyangia; o__Nannocystales; f__Nannocystaceae; g__uncultured; s__uncultured_delta			
e10239a4a01c5dc52803290858db0539	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Alteromonadaceae; g__Aestuariibacter			
3a888cd8ddcb356bcdc3707ddaebaa41	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnoanaerobaculum; s__uncultured_bacterium			
bf3e8b928b35c1a766391d9e40eb5288	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Coxiellales; f__Coxiellaceae; g__Coxiella			
317eb62002ac48842745c6ae3f66fe82	d__Bacteria; p__Myxococcota; c__Myxococcia; o__Myxococcales; f__Myxococcaceae; g__P3OB-42; s__uncultured_bacterium			
87b22ec3cb9172947384fc44d0becec3	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Coxiellales; f__Coxiellaceae; g__Coxiella			
583dd251a1028d98446d09362c62627b	d__Bacteria			
49596116e9eeabf8424d2e0067f26f2b	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__SM2D12; g__SM2D12; s__uncultured_organism			
1a50f6595d6616dddb548f49f8e83a51	d__Bacteria; p__Gemmatimonadota; c__BD2-11_terrestrial_group; o__BD2-11_terrestrial_group; f__BD2-11_terrestrial_group; g__BD2-11_terrestrial_group			
88a5244663593c43e43edc711cb259f7	Eukaryota; Archaeplastida; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Bathycoccus; Bathycoccus_prasinos		pico_eu	
c46b3048a1387431c0f4f67f682580b9	d__Bacteria			
a55d6a88692e89e352dc374791fd7ed3	d__Bacteria; p__Myxococcota; c__Polyangia; o__Blfdi19; f__Blfdi19; g__Blfdi19; s__uncultured_marine			
c65be333039a5f2f176de64872176732	d__Bacteria; p__Desulfobacterota; c__Desulfobacteria; o__Desulfobacterales; f__Desulfobacteraceae; g__uncultured; s__uncultured_bacterium			
8c578d71fc240d9eba8437bfb3f9b7a2	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__SAR11_clade			
500bc89a7d0b13d8c887326d907cfb05	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Mitochondria; s__uncultured_bacterium			
ad5e7bfdd64480463cca2014d49fa9e0	d__Bacteria; p__Margulisbacteria; c__Margulisbacteria; o__Margulisbacteria; f__Margulisbacteria; g__Margulisbacteria; s__uncultured_marine			
99c80494dc9cc4ffdf2de965b75af8c6	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Coxiellales; f__Coxiellaceae; g__Coxiella; s__uncultured_bacterium			
8cb0ef8d79cdaac887baf2c8f7c5e2d0	d__Bacteria; p__Bdellovibrionota; c__Bdellovibrionia; o__Bdellovibrionales; f__Bdellovibrionaceae; g__OM27_clade			
9ab541c43769c66b5fb6907643e95db1	d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Pirellulales; f__Pirellulaceae; g__Rhodopirellula			
a14d0d1b3eadc78bd42421a0ad7801b0	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces			
626f3bf665ec9b51acf9646f67791eda	d__Archaea; p__Thermoplasmatota; c__Thermoplasmata; o__Marine_Group_II; f__Marine_Group_II; g__Marine_Group_II; s__uncultured_marine			
cd9893acfa2dee6b9f423d2131cc50b5	d__Bacteria; p__Acidobacteriota; c__Subgroup_5; o__Subgroup_5; f__Subgroup_5; g__Subgroup_5			
409ae045b715a03cb93fadf4fc4b6bc9	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Thalassospiraceae; g__Thalassospira			
df3f0987884bf637710dc80ccc2e6727	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae			
8a75568929f40498ff6ce53658856a6e	d__Archaea; p__Thermoplasmatota; c__Thermoplasmata; o__Marine_Group_II; f__Marine_Group_II; g__Marine_Group_II			
95aac01c8e4858d65814542ed096bec3	d__Bacteria; p__Planctomycetota; c__OM190; o__OM190; f__OM190; g__OM190			
c7659a98487c8ff4ea944fe82346312a	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Rickettsiaceae; g__Candidatus_Megaira; s__metagenome			
805e0585422797d5a3529f6e3566e398	d__Bacteria; p__Desulfobacterota; c__Desulfuromonadia; o__Bradymonadales; f__Bradymonadales; g__Bradymonadales; s__uncultured_bacterium			
d4e25acc505933475ca79b12e8f2d3dc	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__uncultured; g__uncultured; s__uncultured_bacterium			
987ed06df305fa115f1e1918fddafb6c	d__Bacteria; p__Acidobacteriota; c__Subgroup_21; o__Subgroup_21; f__Subgroup_21; g__Subgroup_21; s__uncultured_bacterium			
b30636bb5cf7e45b88541cecbb434eb6	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Coxiellales; f__Coxiellaceae; g__Coxiella; s__Legionella_sp.			
1fdbb8714b2e50abf6f579d7181a8e0b	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales			
82a97e603af1a971a270611d53839684	d__Bacteria; p__Verrucomicrobiota; c__Chlamydiae; o__Chlamydiales; f__Simkaniaceae; g__uncultured; s__uncultured_Candidatus			
8f2aaf721786e339ff288de05e5ee36f	d__Archaea; p__Thermoplasmatota; c__Thermoplasmata; o__Marine_Group_II; f__Marine_Group_II; g__Marine_Group_II; s__marine_metagenome			
5fd6c351fdcbac80e2b554dafb92f21e	d__Bacteria			
998f142ea8d1379159cb5a9e6afd2d27	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__SAR11_clade			
c73516a7b2937981541e533b8a4a9126	d__Bacteria; p__Bdellovibrionota; c__Bdellovibrionia; o__Bdellovibrionales; f__Bdellovibrionaceae; g__OM27_clade; s__uncultured_delta			
de21ef1701ea9755781640591f577890	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Mitochondria; s__uncultured_bacterium			
7ebbe394070f525979b9e814e7071a2b	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Crocinitomicaceae; g__Crocinitomix; s__uncultured_bacterium			
815631c3a788a205c17ffcf47b2aaf0a	d__Bacteria; p__Planctomycetota; c__OM190; o__OM190; f__OM190; g__OM190			
233889f6be75ac39a46999cbaa6c5d1d	d__Bacteria; p__Marinimicrobia_(SAR406_clade); c__Marinimicrobia_(SAR406_clade); o__Marinimicrobia_(SAR406_clade); f__Marinimicrobia_(SAR406_clade); g__Marinimicrobia_(SAR406_clade)			
e07ac8166219bc97418c706ef7a709b3	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Prymnesiophyceae_X; Prymnesiophyceae_XX; Prymnesiophyceae_XXX; Prymnesiophyceae_XXX_sp.	may be mixotrophic	nanoplankton	
3cb1f2223ab64e28b7f8f80f7800f1fd	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Sulfitobacter			
fd7f80169b66eb7aa4aec6718c95a9f7	d__Bacteria; p__Bdellovibrionota; c__Bdellovibrionia; o__Bacteriovoracales; f__Bacteriovoracaceae; g__uncultured			
bafd6f7184ce93726bfe549c007be05f	d__Bacteria			
cc1295ca13653aeeb052a57eac9f0bf3	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia		picopro	
05bcae4fcfac8375b2a066fb2d913833	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae; g__uncultured; s__uncultured_Alphaproteobacteria			
639300eebd5ab74758e541f3ca286942	d__Bacteria; p__Bdellovibrionota; c__Oligoflexia; o__053A03-B-DI-P58; f__053A03-B-DI-P58; g__053A03-B-DI-P58; s__uncultured_marine			
764746f87f6e86e5975b0cc0c6f0862b	Eukaryota; Hacrobia; Haptophyta; Prymnesiophyceae; Phaeocystales; Phaeocystaceae; Phaeocystis; Phaeocystis_sp.		phaeocystis	
1979ee2427a83c6ee4a685f190ec7c00	d__Bacteria; p__Planctomycetota; c__OM190; o__OM190; f__OM190; g__OM190			
3f31687de964e53722c15597da989b9d	d__Bacteria; p__Myxococcota; c__Polyangia; o__Polyangiales; f__Sandaracinaceae; g__uncultured; s__uncultured_delta			
35ff9a02005f99eca3c5ded341824985	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria			
3185c9bc1cd9d72405b9b61d80f0c5e7	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Mitochondria; s__uncultured_bacterium			
9f2edba859f98746d5eb6263584e21ee	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Coxiellales; f__Coxiellaceae; g__Coxiella; s__uncultured_bacterium			
a6cd506a4b71eb963bfd8abd3334dc25	d__Bacteria; p__Margulisbacteria; c__Margulisbacteria; o__Margulisbacteria; f__Margulisbacteria; g__Margulisbacteria; s__uncultured_bacterium			
3174cafabf67903f02c6f310ca46eb92	d__Bacteria; p__Firmicutes; c__Bacilli; o__Staphylococcales; f__Staphylococcaceae; g__Staphylococcus			
78883dc532730f8bff52200265f66d09	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae; g__Methylobacterium-Methylorubrum; s__uncultured_organism			
dc3120ec5f610f921b5a0b29a81a3f06	Eukaryota; Archaeplastida		unclassified	
0c887572f1b0fb068609c53304bbcead	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__SAR86_clade; f__SAR86_clade; g__SAR86_clade; s__uncultured_SAR156			
963bdbb737263c3c3cfd5970286cbc16	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__AEGEAN-169_marine_group; g__AEGEAN-169_marine_group; s__uncultured_bacterium			
be0f1f664a56391921c6a7fa9463c9fe	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Flammeovirgaceae; g__Rapidithrix; s__uncultured_bacterium			
b3a167a40092d6a5a7ac7760ff92267e	Eukaryota		unclassified	
b8bd7095d1b36d22e932ace4052a557a	d__Bacteria			
27b7cc1af77118a2aaceea9cf49d8d9c	d__Bacteria; p__Cyanobacteria		picopro	
11254cea51c1389ddabe05661e40c231	Eukaryota; Archaeplastida; Chlorophyta; Mamiellophyceae; Mamiellales; Bathycoccaceae; Ostreococcus		pico_eu	
1927f2230f4481f5ae8312d37b1d9722	d__Bacteria; p__Planctomycetota; c__vadinHA49; o__vadinHA49; f__vadinHA49; g__vadinHA49; s__uncultured_bacterium			
58f1c4c0e05da4d9d99b521fffb4cca8	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Sulfitobacter			
a9bcd04e76ee4d7f32fe0bd750bafa61	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria			
91b8f46bb9f76cab6c73233f8de033b6	Eukaryota; Stramenopiles; Ochrophyta; Dictyochophyceae; Dictyochophyceae_X	based on Florenciella	nanoplankton	
f4acc40b7b61bf7126ad84af26e93ed9	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Mycobacteriaceae; g__Mycobacterium			
5270b8ebc6222969d7a4ac8c3df194ca	d__Bacteria; p__Firmicutes			
851e90b37ea5a89a2994ca3e90d529dd	d__Bacteria; p__Acidobacteriota; c__Subgroup_21; o__Subgroup_21; f__Subgroup_21; g__Subgroup_21; s__uncultured_bacterium			
88e59cea2def13134dd42c172f2c77ea	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Oleiphilaceae; g__Oleiphilus			
81d3d435f52bdd8788d1ca1bcb2edbab	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Mitochondria			
51c660b4ed113b0ef928d1dd3e03a6ae	d__Bacteria; p__Marinimicrobia_(SAR406_clade); c__Marinimicrobia_(SAR406_clade); o__Marinimicrobia_(SAR406_clade); f__Marinimicrobia_(SAR406_clade); g__Marinimicrobia_(SAR406_clade); s__uncultured_bacterium			
2d170a3591479a6360c8ec9f04aa4a15	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales			
992076def7e7d7260dfc5d29737941d6	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Mitochondria; s__uncultured_bacterium			
434e5132401fb846a71849171d6e4b6a	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Methyloligellaceae; g__uncultured; s__uncultured_bacterium			
4ba356f38d9a7574b002b40bdd1b4311	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Mitochondria; s__uncultured_bacterium			
e682aee97a96bdae1dce4bb947841287	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Wenyingzhuangia			
b2db4cca0e6a20e1b0b79d36a7098b35	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Mitochondria; s__uncultured_bacterium			
2c7b7ad124aedfb2f9178084e8d36417	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Coxiellales; f__Coxiellaceae; g__Coxiella; s__uncultured_bacterium			
c03a529b411ed380d2771cb07a836e7e	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria			
41b2b88b39fb8d51fcf2d0ff76ffc9b0	d__Bacteria; p__Marinimicrobia_(SAR406_clade); c__Marinimicrobia_(SAR406_clade); o__Marinimicrobia_(SAR406_clade); f__Marinimicrobia_(SAR406_clade); g__Marinimicrobia_(SAR406_clade); s__uncultured_bacterium			
71b8d70729767abe2c188e53330eb65c	d__Bacteria; p__PAUC34f; c__PAUC34f; o__PAUC34f; f__PAUC34f; g__PAUC34f; s__uncultured_bacterium			
9c65f5cc81a6674162f9cd029546089d	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__AEGEAN-169_marine_group; g__AEGEAN-169_marine_group; s__uncultured_bacterium			
0969e11d964d63f43da0998d236705e6	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Micrococcaceae; g__Micrococcus			
8c544ecd0fef3e663a73e9acb57e6f6b	d__Bacteria; p__Margulisbacteria; c__Margulisbacteria; o__Margulisbacteria; f__Margulisbacteria; g__Margulisbacteria; s__uncultured_marine			
c84b9d9fc0d317a6e078d23cd7490edd	d__Bacteria; p__Planctomycetota; c__BD7-11; o__BD7-11; f__BD7-11; g__BD7-11; s__uncultured_Planctomycetaceae			
5725cb3731c07399b1c8c97c8b3019c9	d__Bacteria; p__Myxococcota; c__Polyangia; o__Polyangiales; f__Sandaracinaceae; g__Sandaracinus; s__uncultured_bacterium			
dac602b489b0c772e0713d6c04d41eed	d__Bacteria; p__Firmicutes; c__Bacilli; o__Entomoplasmatales; f__Entomoplasmatales_Incertae_Sedis; g__Candidatus_Hepatoplasma; s__uncultured_bacterium			
03b6a29bba2008859b3cd8208936ff12	d__Bacteria; p__Bdellovibrionota; c__Bdellovibrionia; o__Bdellovibrionales; f__Bdellovibrionaceae; g__OM27_clade; s__uncultured_marine			
286f42908e10e6c3411d9e129b52aac8	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Fokiniaceae; g__MD3-55; s__uncultured_proteobacterium			
4b0c1a47c343eabf7f8689e1405e9515	Eukaryota; Archaeplastida; Chlorophyta; Prasino-Clade-9; Prasino-Clade-9_X; Prasino-Clade-9_XX; Prasino-Clade-9_XXX; Prasino-Clade-9_XXX_sp.		pico_eu	unclear, but comes from picoplankton fractions (Tragin 2016)
caded1fd1baed3ba191ead9b7d6af0e1	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Coxiellales; f__Coxiellaceae; g__Coxiella; s__uncultured_bacterium			
9445a18b46b1c0dcf5a5549ae77902a8	d__Bacteria; p__Myxococcota; c__Myxococcia; o__Myxococcales; f__Myxococcaceae; g__P3OB-42; s__uncultured_delta			
edcf0d32998df72c6ed369cae407fbf1	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__AB1; g__AB1			
eebc81261b506c67dbe3531154a5f2c5	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__NS5_marine_group			
e7ffe9b618da5e43156576e8f075628b	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__SAR11_clade			
